0.00_562.17_997.00_228.16_182.18_997.00_955.27_0.00_997.00_680.00 25.492 14.205 1.795 0/0
997.00_520.02_499.68_997.00_608.31_0.00_0.00_781.66_997.00_476.93 25.327 13.895 1.823 0/0
864.10_997.00_997.00_642.13_0.00_164.28_466.54_0.00_904.68_0.00 25.620 14.924 1.717 0/0
179.65_997.00_0.00_288.10_997.00_372.23_714.85_0.00_997.00_951.37 24.155 13.517 1.787 0/0
0.00_340.92_997.00_779.14_230.88_0.00_245.23_997.00_0.00_683.42 26.386 14.796 1.783 0/0
913.84_997.00_0.00_981.56_553.23_0.00_997.00_871.04_52.76_997.00 25.758 14.807 1.740 0/0
793.19_997.00_997.00_280.27_0.00_912.43_391.05_0.00_155.49_997.00 25.107 13.901 1.806 0/0
0.00_192.61_740.09_0.00_997.00_362.01_96.82_997.00_953.78_997.00 24.680 13.963 1.767 0/0
0.00_295.35_163.43_0.00_613.97_997.00_997.00_62.98_359.95_997.00 24.807 14.116 1.757 0/0
997.00_982.06_0.00_311.99_701.89_997.00_746.40_0.00_0.00_882.47 24.725 13.957 1.772 0/0
0.00_577.67_997.00_935.10_67.59_997.00_854.20_0.00_997.00_344.76 25.102 13.988 1.795 0/0
0.00_598.30_218.26_0.00_729.45_997.00_997.00_879.06_747.70_997.00 27.043 15.213 1.778 0/0
997.00_207.89_0.00_47.53_945.18_997.00_341.78_0.00_913.79_997.00 25.835 15.094 1.712 0/0
0.00_189.81_997.00_949.94_806.51_0.00_56.45_997.00_313.88_0.00 24.527 14.261 1.720 0/0
997.00_137.29_797.09_997.00_0.00_132.43_254.84_0.00_0.00_632.88 24.634 14.569 1.691 0/0
844.78_997.00_0.00_864.37_772.53_0.00_997.00_709.88_997.00_953.46 26.114 14.246 1.833 0/0
0.00_35.58_497.19_0.00_997.00_795.52_569.24_997.00_0.00_829.98 24.781 14.085 1.759 0/0
627.55_0.00_997.00_760.83_665.46_997.00_0.00_138.08_997.00_130.08 24.596 14.028 1.753 0/0
997.00_762.44_496.95_0.00_0.00_739.21_754.70_997.00_833.53_997.00 26.112 14.323 1.823 0/0
909.94_0.00_997.00_743.80_44.53_997.00_0.00_84.79_997.00_471.56 24.415 14.017 1.742 0/0
50.05_0.00_277.77_997.00_0.00_652.01_997.00_770.59_0.00_952.63 26.351 15.082 1.747 0/0
997.00_889.32_335.70_0.00_290.67_997.00_0.00_538.96_0.00_739.56 26.033 14.867 1.751 0/0
0.00_198.82_581.08_997.00_997.00_843.09_342.08_0.00_997.00_830.91 26.646 15.248 1.748 0/0
0.00_569.11_55.23_0.00_997.00_712.22_89.04_997.00_923.15_997.00 26.156 14.653 1.785 0/0
0.00_129.48_997.00_496.08_940.42_0.00_716.83_997.00_997.00_616.23 25.030 13.987 1.790 0/0
387.72_997.00_466.33_0.00_0.00_198.78_997.00_559.85_101.36_997.00 24.783 13.890 1.784 0/0
341.57_997.00_66.27_0.00_997.00_801.94_0.00_636.40_997.00_353.61 24.657 13.996 1.762 0/0
909.06_997.00_270.58_0.00_0.00_27.76_997.00_728.58_997.00_46.11 25.831 15.270 1.692 0/0
725.81_997.00_836.19_0.00_0.00_789.30_997.00_418.98_10.18_997.00 25.520 14.297 1.785 0/0
997.00_964.25_0.00_811.41_205.69_997.00_611.77_0.00_0.00_951.41 26.566 14.913 1.781 0/0
