330.38_997.00_864.60_0.00_997.00_474.43_0.00_3.04 1.015 0.347 2.923 0/0
0.00_292.63_764.06_0.00_997.00_252.17_929.76_997.00 1.019 0.351 2.902 0/0
212.93_0.00_151.66_997.00_997.00_273.53_0.00_322.88 1.015 0.347 2.923 0/0
293.73_0.00_997.00_433.16_0.00_262.44_836.81_997.00 1.017 0.350 2.910 0/0
787.42_997.00_0.00_463.55_997.00_345.54_465.77_0.00 1.017 0.350 2.909 0/0
222.71_997.00_997.00_263.27_178.26_0.00_0.00_370.28 1.021 0.348 2.929 0/0
607.65_997.00_0.00_950.22_351.48_0.00_997.00_147.99 1.029 0.363 2.834 0/0
997.00_904.95_361.77_997.00_240.00_0.00_0.00_699.39 1.028 0.368 2.796 0/0
0.00_938.59_542.86_0.00_997.00_198.24_56.56_997.00 1.016 0.348 2.923 0/0
997.00_269.66_763.81_997.00_0.00_79.20_9.40_0.00 1.021 0.350 2.916 0/0
997.00_576.48_269.16_997.00_0.00_968.79_106.38_0.00 1.018 0.351 2.902 0/0
189.42_997.00_0.00_167.94_997.00_989.80_563.44_0.00 1.017 0.351 2.899 0/0
825.93_0.00_304.90_997.00_997.00_808.00_0.00_71.67 1.015 0.347 2.923 0/0
0.00_469.01_997.00_185.89_90.14_0.00_895.59_997.00 1.014 0.346 2.929 0/0
0.00_289.37_997.00_506.67_344.75_997.00_225.26_0.00 1.014 0.347 2.925 0/0
0.00_54.34_997.00_717.63_606.68_997.00_913.27_0.00 1.015 0.347 2.923 0/0
703.29_997.00_997.00_500.42_0.00_897.56_972.12_0.00 1.016 0.349 2.909 0/0
997.00_378.63_0.00_768.31_566.68_0.00_325.90_997.00 1.022 0.347 2.949 0/0
751.19_997.00_997.00_397.31_0.00_652.27_529.26_0.00 1.017 0.349 2.909 0/0
997.00_825.41_504.74_997.00_984.87_0.00_0.00_645.89 1.027 0.362 2.838 0/0
0.00_112.10_635.68_997.00_21.68_0.00_997.00_216.12 1.015 0.349 2.909 0/0
0.00_574.24_560.90_0.00_22.85_997.00_997.00_750.27 1.025 0.354 2.893 0/0
997.00_768.65_0.00_313.86_878.20_0.00_668.68_997.00 1.015 0.347 2.922 0/0
660.64_997.00_756.56_0.00_0.00_936.82_997.00_725.41 1.019 0.347 2.938 0/0
834.89_0.00_453.32_997.00_0.00_991.47_997.00_827.80 1.015 0.347 2.926 0/0
753.12_997.00_0.00_918.05_997.00_748.00_294.24_0.00 1.027 0.355 2.892 0/0
997.00_27.20_231.53_997.00_93.52_0.00_0.00_269.76 1.018 0.347 2.931 0/0
977.21_0.00_0.00_63.80_997.00_632.02_808.03_997.00 1.017 0.347 2.931 0/0
997.00_394.87_0.00_599.32_602.31_0.00_134.97_997.00 1.014 0.347 2.925 0/0
997.00_281.98_0.00_188.88_270.90_997.00_119.98_0.00 1.014 0.347 2.924 0/0
997.00_608.25_370.35_997.00_676.99_0.00_0.00_435.24 1.023 0.351 2.915 0/0
470.76_997.00_997.00_922.79_664.67_0.00_0.00_297.94 1.030 0.372 2.768 0/0
873.63_0.00_997.00_60.04_455.97_997.00_0.00_622.27 1.043 0.385 2.711 0/0
0.00_88.93_997.00_97.12_734.79_997.00_91.90_0.00 1.018 0.347 2.934 0/0
997.00_640.06_779.33_997.00_914.60_0.00_0.00_708.81 1.017 0.353 2.877 0/0
997.00_577.35_465.69_997.00_0.00_946.64_854.62_0.00 1.021 0.350 2.918 0/0
0.00_484.91_693.52_0.00_863.47_997.00_997.00_555.37 1.017 0.350 2.910 0/0
997.00_469.83_166.02_997.00_916.04_0.00_0.00_842.38 1.017 0.349 2.913 0/0
309.49_0.00_507.55_997.00_0.00_698.43_997.00_332.85 1.015 0.347 2.926 0/0
679.65_997.00_997.00_900.61_0.00_685.40_330.91_0.00 1.035 0.372 2.784 0/0
997.00_96.82_427.20_0.00_0.00_916.67_49.44_997.00 1.030 0.366 2.815 0/0
554.75_0.00_997.00_737.46_0.00_533.13_788.61_997.00 1.018 0.351 2.899 0/0
105.93_0.00_0.00_708.12_997.00_92.90_699.85_997.00 1.017 0.352 2.887 0/0
997.00_499.83_697.48_0.00_529.95_997.00_0.00_820.76 1.016 0.348 2.919 0/0
997.00_607.64_0.00_772.87_562.32_0.00_761.98_997.00 1.014 0.350 2.896 0/0
947.90_997.00_0.00_424.06_201.63_0.00_997.00_185.24 1.015 0.348 2.920 0/0
513.80_0.00_997.00_387.07_393.27_997.00_0.00_246.26 1.018 0.350 2.906 0/0
0.00_862.86_18.36_0.00_587.02_997.00_997.00_254.80 1.018 0.350 2.906 0/0
936.08_0.00_997.00_684.32_0.00_688.20_232.75_997.00 1.019 0.355 2.875 0/0
997.00_602.96_958.88_997.00_654.28_0.00_0.00_935.30 1.027 0.363 2.831 0/0
443.41_997.00_997.00_268.25_0.00_332.16_212.41_0.00 1.016 0.348 2.920 0/0
997.00_325.55_31.14_0.00_0.00_302.83_237.69_997.00 1.015 0.347 2.925 0/0
0.00_956.57_824.88_997.00_997.00_345.66_583.44_0.00 1.021 0.353 2.888 0/0
0.00_429.18_269.16_997.00_79.05_0.00_997.00_259.93 1.016 0.357 2.847 0/0
997.00_799.86_0.00_872.03_710.93_0.00_851.47_997.00 1.019 0.347 2.938 0/0
0.00_318.43_986.14_0.00_997.00_604.42_395.30_997.00 1.015 0.347 2.924 0/0
459.77_997.00_799.82_0.00_997.00_540.31_0.00_157.36 1.015 0.347 2.923 0/0
843.98_0.00_0.00_692.63_586.24_997.00_997.00_433.60 1.016 0.349 2.913 0/0
0.00_445.95_757.16_0.00_957.65_997.00_997.00_821.11 1.017 0.350 2.909 0/0
997.00_621.54_0.00_831.21_986.64_997.00_316.75_0.00 1.015 0.347 2.927 0/0
451.24_0.00_243.35_997.00_997.00_98.91_0.00_35.73 1.015 0.347 2.928 0/0
177.02_997.00_997.00_623.37_0.00_75.32_494.32_0.00 1.021 0.351 2.909 0/0
0.00_250.16_997.00_867.04_527.81_997.00_299.58_0.00 1.015 0.347 2.929 0/0
997.00_71.62_992.26_997.00_0.00_431.37_486.10_0.00 1.016 0.350 2.906 0/0
378.66_0.00_997.00_657.94_702.97_997.00_0.00_450.52 1.016 0.348 2.919 0/0
997.00_186.96_805.41_997.00_641.81_0.00_0.00_511.42 1.017 0.349 2.911 0/0
997.00_388.04_462.13_0.00_0.00_452.71_796.30_997.00 1.018 0.350 2.905 0/0
87.02_997.00_206.52_0.00_0.00_648.12_997.00_758.03 1.015 0.347 2.923 0/0
146.04_997.00_997.00_601.41_0.00_62.99_200.21_0.00 1.016 0.349 2.910 0/0
118.15_0.00_997.00_936.55_846.89_997.00_0.00_48.12 1.016 0.347 2.924 0/0
997.00_929.54_963.55_0.00_846.92_997.00_0.00_411.01 1.019 0.348 2.926 0/0
0.00_215.42_997.00_818.02_170.46_997.00_105.40_0.00 1.015 0.349 2.905 0/0
997.00_891.87_25.97_0.00_980.58_997.00_0.00_346.80 1.019 0.347 2.937 0/0
0.00_219.94_997.00_414.88_657.46_0.00_619.50_997.00 1.015 0.347 2.925 0/0
307.78_0.00_997.00_520.68_188.51_997.00_0.00_236.44 1.017 0.350 2.906 0/0
0.00_985.50_870.70_0.00_499.51_997.00_997.00_584.02 1.015 0.347 2.924 0/0
607.07_0.00_630.13_997.00_997.00_173.65_0.00_749.82 1.015 0.350 2.897 0/0
0.00_110.25_997.00_725.53_28.41_997.00_773.90_0.00 1.018 0.347 2.931 0/0
537.86_997.00_0.00_323.17_831.90_0.00_997.00_889.82 1.016 0.347 2.923 0/0
17.23_0.00_192.68_997.00_0.00_730.54_997.00_707.84 1.015 0.347 2.925 0/0
997.00_722.35_291.29_997.00_0.00_363.08_67.69_0.00 1.021 0.353 2.895 0/0
958.15_997.00_0.00_650.91_997.00_479.83_487.26_0.00 1.015 0.356 2.848 0/0
184.34_0.00_997.00_973.51_300.96_997.00_0.00_127.79 1.015 0.347 2.921 0/0
33.63_0.00_997.00_37.95_0.00_196.99_460.51_997.00 1.015 0.347 2.923 0/0
595.96_997.00_997.00_766.79_0.00_102.97_412.34_0.00 1.023 0.358 2.859 0/0
756.13_0.00_997.00_883.59_0.00_304.74_99.49_997.00 1.018 0.349 2.920 0/0
997.00_505.22_0.00_859.36_112.76_997.00_519.93_0.00 1.022 0.347 2.948 0/0
133.93_997.00_875.09_0.00_997.00_762.23_0.00_435.41 1.016 0.348 2.916 0/0
683.96_0.00_997.00_615.86_191.55_997.00_0.00_534.13 1.016 0.352 2.886 0/0
223.62_997.00_968.42_0.00_0.00_288.56_997.00_779.54 1.019 0.348 2.925 0/0
537.52_997.00_338.15_0.00_997.00_883.01_0.00_634.36 1.015 0.347 2.926 0/0
997.00_672.71_97.32_0.00_0.00_750.73_984.72_997.00 1.015 0.347 2.921 0/0
635.49_997.00_997.00_79.10_22.98_0.00_0.00_923.58 1.019 0.347 2.934 0/0
0.00_863.07_317.06_997.00_880.80_0.00_997.00_684.65 1.031 0.367 2.808 0/0
260.79_997.00_0.00_491.04_339.80_0.00_997.00_39.51 1.020 0.349 2.924 0/0
533.02_0.00_997.00_64.95_0.00_346.99_755.32_997.00 1.033 0.368 2.803 0/0
0.00_508.04_997.00_559.91_667.16_997.00_926.32_0.00 1.015 0.352 2.886 0/0
573.08_0.00_505.04_997.00_997.00_693.03_0.00_26.78 1.014 0.347 2.924 0/0
723.26_0.00_997.00_859.40_0.00_377.06_739.20_997.00 1.016 0.348 2.918 0/0
0.00_961.38_997.00_455.77_185.35_0.00_878.37_997.00 1.021 0.347 2.942 0/0
145.76_0.00_0.00_149.65_830.97_997.00_997.00_306.50 1.024 0.357 2.869 0/0
0.00_166.17_997.00_796.58_381.21_0.00_538.47_997.00 1.015 0.350 2.899 0/0
997.00_973.18_0.00_584.17_568.17_997.00_701.00_0.00 1.016 0.347 2.928 0/0
967.03_0.00_475.51_997.00_997.00_342.07_0.00_920.17 1.015 0.347 2.926 0/0
0.00_41.32_945.18_997.00_997.00_261.89_202.07_0.00 1.015 0.347 2.924 0/0
655.88_997.00_556.38_0.00_997.00_855.18_0.00_792.20 1.017 0.347 2.930 0/0
399.15_0.00_0.00_378.08_546.86_997.00_997.00_917.27 1.017 0.349 2.914 0/0
997.00_982.83_0.00_53.10_310.77_0.00_279.94_997.00 1.015 0.347 2.926 0/0
423.20_997.00_997.00_438.99_844.95_0.00_0.00_103.25 1.017 0.350 2.908 0/0
5.43_0.00_0.00_906.79_997.00_42.14_725.02_997.00 1.020 0.349 2.927 0/0
0.00_662.35_997.00_13.89_957.08_0.00_675.36_997.00 1.015 0.348 2.919 0/0
187.37_0.00_11.07_997.00_997.00_141.28_0.00_914.15 1.017 0.347 2.932 0/0
0.00_562.48_813.64_0.00_997.00_708.96_458.67_997.00 1.016 0.349 2.915 0/0
495.43_997.00_997.00_18.12_0.00_590.22_116.81_0.00 1.015 0.347 2.923 0/0
371.40_0.00_633.23_997.00_0.00_366.96_997.00_819.75 1.015 0.347 2.926 0/0
997.00_655.60_243.83_0.00_0.00_986.75_688.49_997.00 1.016 0.352 2.888 0/0
0.00_16.59_41.24_0.00_997.00_786.63_758.13_997.00 1.062 0.414 2.566 0/0
0.00_333.98_418.01_0.00_997.00_127.57_660.28_997.00 1.018 0.351 2.898 0/0
511.18_997.00_0.00_464.70_997.00_976.03_777.54_0.00 1.017 0.349 2.913 0/0
0.00_939.94_948.44_0.00_997.00_787.30_91.18_997.00 1.015 0.347 2.924 0/0
893.02_997.00_768.63_0.00_0.00_841.09_997.00_418.62 1.015 0.347 2.923 0/0
0.00_544.85_997.00_889.80_487.70_997.00_430.00_0.00 1.019 0.347 2.939 0/0
0.01_0.00_560.30_997.00_0.00_483.39_997.00_715.34 1.015 0.347 2.927 0/0
246.00_997.00_997.00_533.18_0.00_401.46_642.30_0.00 1.018 0.350 2.905 0/0
0.00_384.45_102.84_997.00_270.29_0.00_997.00_628.69 1.020 0.355 2.874 0/0
997.00_949.81_99.25_997.00_0.00_306.13_442.18_0.00 1.017 0.350 2.907 0/0
615.66_0.00_0.00_403.88_775.32_997.00_997.00_259.91 1.018 0.350 2.905 0/0
701.95_997.00_442.03_0.00_0.00_502.44_997.00_368.00 1.015 0.347 2.923 0/0
997.00_201.11_42.14_997.00_282.16_0.00_0.00_318.69 1.015 0.348 2.921 0/0
182.13_997.00_362.82_0.00_997.00_774.87_0.00_865.39 1.021 0.347 2.941 0/0
666.15_997.00_997.00_163.90_246.42_0.00_0.00_891.05 1.016 0.348 2.924 0/0
997.00_977.29_0.00_338.61_797.34_997.00_569.23_0.00 1.015 0.354 2.866 0/0
0.00_771.45_227.53_0.00_680.22_997.00_997.00_267.00 1.018 0.350 2.907 0/0
226.94_997.00_997.00_201.81_329.59_0.00_0.00_981.24 1.016 0.348 2.919 0/0
785.03_997.00_735.01_0.00_0.00_449.10_997.00_518.24 1.020 0.347 2.940 0/0
997.00_481.51_561.92_0.00_193.14_997.00_0.00_69.64 1.016 0.348 2.919 0/0
997.00_784.35_711.07_997.00_586.71_0.00_0.00_194.65 1.020 0.355 2.875 0/0
997.00_170.58_0.00_313.36_908.96_0.00_824.81_997.00 1.015 0.348 2.920 0/0
0.00_593.80_163.80_997.00_268.36_0.00_997.00_417.67 1.018 0.352 2.895 0/0
0.00_994.82_65.49_0.00_997.00_453.76_625.64_997.00 1.014 0.347 2.925 0/0
0.00_578.77_806.27_997.00_547.50_0.00_997.00_845.81 1.020 0.349 2.922 0/0
0.00_820.48_997.00_932.90_672.58_997.00_685.35_0.00 1.015 0.347 2.923 0/0
997.00_93.24_234.96_997.00_0.00_297.51_175.06_0.00 1.016 0.348 2.921 0/0
990.89_0.00_0.00_738.47_997.00_688.12_614.96_997.00 1.015 0.350 2.904 0/0
0.00_801.60_364.95_997.00_997.00_889.28_343.58_0.00 1.026 0.361 2.845 0/0
363.61_997.00_351.39_0.00_0.00_780.69_997.00_10.30 1.018 0.347 2.932 0/0
277.66_997.00_471.33_0.00_997.00_122.17_0.00_929.97 1.018 0.347 2.931 0/0
